country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,Invalid API call.
TUR,37.77247,36.85275,307.61,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.49,7.13,N,
TUR,37.77253,36.81073,325.03,0.61,0.53,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.98,3.85,N,
TUR,37.7741,36.80448,308.62,0.61,0.53,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.03,5.43,N,
TUR,37.77733,36.85425,345.98,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.1,7.13,N,
TUR,37.77741,36.81212,314.74,0.61,0.53,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.02,3.85,N,
TUR,37.78217,36.85578,311.91,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.69,3.57,N,
TUR,37.7823,36.81347,323.74,0.61,0.53,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.69,5.29,N,
TUR,37.78422,36.8476,318.8,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.39,3.1,N,
TUR,37.78752,36.83437,309.52,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.81,3.73,N,
TUR,37.78905,36.84919,313.33,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.04,3.1,N,
TUR,37.79089,36.84179,312.25,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.74,3.1,N,
TUR,37.79242,36.83566,324.79,0.61,0.54,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.45,3.73,N,
TUR,38.0392,34.44969,308.77,0.46,0.47,2025-07-27,7.0,N,VIIRS,n,2.0NRT,289.49,1.2,N,
TUR,38.40641,30.7976,304.8,0.46,0.39,2025-07-27,7.0,N,VIIRS,n,2.0NRT,286.64,1.03,N,
TUR,38.42529,27.21774,311.47,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.05,2.72,N,
TUR,38.45702,38.72549,311.77,0.37,0.58,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.27,2.89,N,
TUR,38.54058,33.35445,308.15,0.39,0.44,2025-07-27,7.0,N,VIIRS,n,2.0NRT,290.4,0.6,N,
TUR,38.56735,29.67041,346.17,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,303.4,14.77,N,
TUR,38.56904,29.68088,305.17,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.56,6.45,N,
TUR,38.56989,29.67616,343.92,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.43,10.61,N,
TUR,38.57074,29.67148,311.05,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.35,10.61,N,
TUR,38.57244,29.68188,320.09,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.77,6.45,N,
TUR,38.5733,29.67718,338.88,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,303.35,10.61,N,
TUR,38.57585,29.68289,308.31,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.32,2.61,N,
TUR,38.5784,29.68865,335.14,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.24,2.61,N,
TUR,38.58182,29.66982,320.74,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.73,2.16,N,
TUR,38.58355,29.6603,308.48,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.57,1.08,N,
TUR,38.58524,29.6708,304.99,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.49,1.42,N,
TUR,38.58697,29.66126,319.73,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.51,1.71,N,
TUR,38.58865,29.6718,314.68,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.16,1.42,N,
TUR,38.5912,29.67751,312.39,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.93,1.14,N,
TUR,38.59206,29.6728,315.27,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.65,1.68,N,
TUR,38.61239,29.69074,303.35,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,292.63,0.7,N,
TUR,38.61579,29.69176,305.37,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,292.8,0.7,N,
TUR,38.66088,30.61917,301.67,0.45,0.39,2025-07-27,7.0,N,VIIRS,n,2.0NRT,291.46,1.47,N,
TUR,38.73785,26.94473,313.97,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.91,2.41,N,
TUR,38.73993,26.93159,315.18,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.61,2.15,N,
TUR,38.74004,26.94745,318.31,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.44,2.4,N,
TUR,38.7466,26.94914,309.94,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.5,1.13,N,
TUR,38.74988,26.95,310.49,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.46,1.13,N,
TUR,38.79086,26.92864,319.81,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.56,2.6,N,
TUR,39.0919,27.51194,308.86,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.58,1.81,N,
TUR,39.11345,27.5269,303.86,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.84,0.58,N,
TUR,39.11416,27.5225,310.03,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.6,1.55,N,
TUR,39.16808,27.63371,309.48,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.94,0.97,N,
TUR,39.16879,27.6293,308.71,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.98,1.1,N,
TUR,39.4866,30.0417,308.78,0.42,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,291.68,1.51,N,
TUR,39.83762,30.30276,304.03,0.43,0.38,2025-07-27,7.0,N,VIIRS,n,2.0NRT,290.95,0.71,N,
TUR,39.86655,26.24659,315.1,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.03,1.56,N,
TUR,39.86722,26.24208,323.08,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.92,1.56,N,
TUR,39.86875,32.06538,311.41,0.49,0.4,2025-07-27,7.0,N,VIIRS,n,2.0NRT,289.06,1.95,N,
TUR,39.89873,28.87258,306.1,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,289.21,0.64,N,
TUR,40.01702,27.00253,305.23,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.98,0.91,N,
TUR,40.24295,29.9244,305.65,0.41,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.93,0.63,N,
TUR,40.24963,29.25173,308.43,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.32,1.85,N,
TUR,40.25142,29.26156,310.57,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.26,5.46,N,
TUR,40.25221,29.25703,347.25,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.21,14.8,N,
TUR,40.2538,29.24792,310.47,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.66,1.28,N,
TUR,40.2546,29.24331,308.03,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.68,1.28,N,
TUR,40.25478,29.26234,321.34,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.54,5.46,N,
TUR,40.25557,29.2578,339.24,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,306.03,14.8,N,
TUR,40.25716,29.24871,314.83,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.43,1.28,N,
TUR,40.25892,29.2587,310.75,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.32,2.18,N,
TUR,40.25945,29.21551,309.55,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.77,2.54,N,
TUR,40.26025,29.21088,320.98,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.17,68.27,N,
TUR,40.26038,29.23024,314.03,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.99,2.41,N,
TUR,40.26052,29.24954,317.15,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.15,9.64,N,
TUR,40.26103,29.20639,319.07,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.38,68.27,N,
TUR,40.26118,29.2256,319.88,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.58,2.41,N,
TUR,40.26134,29.2448,311.7,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.22,9.64,N,
TUR,40.26199,29.22096,317.33,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.24,2.54,N,
TUR,40.26215,29.24013,309.53,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.22,1.88,N,
TUR,40.2628,29.21631,310.78,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.58,2.54,N,
TUR,40.26295,29.23558,320.55,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.21,1.88,N,
TUR,40.26305,29.25508,313.97,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.28,2.18,N,
TUR,40.26361,29.21172,367.0,0.4,0.37,2025-07-27,7.0,N,VIIRS,h,2.0NRT,335.34,68.27,N,
TUR,40.26376,29.23095,325.73,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.21,5.64,N,
TUR,40.26387,29.2504,352.97,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,306.29,9.64,N,
TUR,40.26396,29.26992,332.79,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.16,4.47,N,
TUR,40.26439,29.20723,351.3,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,313.2,68.27,N,
TUR,40.26456,29.22631,334.94,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.98,5.64,N,
TUR,40.26469,29.24564,354.0,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,305.92,9.64,N,
TUR,40.26517,29.20273,317.46,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.14,2.97,N,
TUR,40.26537,29.22166,336.83,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,303.23,4.4,N,
TUR,40.26551,29.24096,323.88,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.76,1.88,N,
TUR,40.26617,29.21705,308.64,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.89,4.4,N,
TUR,40.26632,29.2363,317.1,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.46,1.88,N,
TUR,40.26639,29.25597,333.46,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.78,6.22,N,
TUR,40.26648,29.27557,326.64,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.45,2.83,N,
TUR,40.26696,29.21253,326.73,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,309.25,58.46,N,
TUR,40.26722,29.25124,332.88,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.47,6.18,N,
TUR,40.2673,29.27089,344.98,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.94,4.47,N,
TUR,40.26774,29.20806,354.42,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,311.12,58.46,N,
TUR,40.26812,29.26618,308.67,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.8,4.47,N,
TUR,40.26852,29.20357,330.6,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.94,3.12,N,
TUR,40.269,29.28116,314.03,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.17,21.35,N,
TUR,40.26955,29.21777,308.39,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.92,4.4,N,
TUR,40.26981,29.2765,339.59,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,313.41,21.35,N,
TUR,40.27032,29.21332,367.0,0.4,0.37,2025-07-27,7.0,N,VIIRS,h,2.0NRT,346.07,58.46,N,
TUR,40.27063,29.27182,327.56,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.35,8.5,N,
TUR,40.27109,29.20889,347.09,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,303.33,58.46,N,
TUR,40.27187,29.2044,320.3,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,299.58,3.12,N,
TUR,40.27226,29.26247,334.04,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.87,10.33,N,
TUR,40.27235,29.28208,318.91,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.66,21.35,N,
TUR,40.27308,29.25779,326.11,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.2,10.33,N,
TUR,40.27316,29.27739,356.04,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,317.02,21.35,N,
TUR,40.27365,29.21424,318.32,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.25,3.18,N,
TUR,40.27397,29.27273,305.95,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.72,8.5,N,
TUR,40.27559,29.26343,353.6,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,309.76,10.33,N,
TUR,40.27568,29.283,327.92,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,315.49,20.89,N,
TUR,40.27641,29.25875,335.01,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.23,10.33,N,
TUR,40.2765,29.2783,329.0,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.49,20.89,N,
TUR,40.27813,29.26898,322.39,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.39,3.25,N,
TUR,40.27892,29.26437,350.48,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,301.26,5.1,N,
TUR,40.27902,29.28395,338.41,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,300.5,20.89,N,
TUR,40.28146,29.26991,330.81,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,298.89,3.25,N,
TUR,40.28226,29.26533,315.74,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.43,5.1,N,
TUR,40.28318,29.28013,304.88,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,294.74,1.23,N,
TUR,40.4452,27.13452,313.02,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.72,1.32,N,
TUR,40.7565,29.76131,306.16,0.41,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,295.86,0.94,N,
TUR,40.75652,31.78536,305.9,0.46,0.39,2025-07-27,7.0,N,VIIRS,n,2.0NRT,290.42,0.97,N,
TUR,40.76543,32.21909,311.84,0.48,0.4,2025-07-27,7.0,N,VIIRS,n,2.0NRT,285.5,0.94,N,
TUR,40.78141,29.59965,311.93,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.22,1.26,N,
TUR,40.80391,29.37014,309.06,0.4,0.37,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.8,1.21,N,
TUR,40.94644,31.39638,307.54,0.45,0.39,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.09,1.16,N,
TUR,40.98427,28.69002,322.16,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.18,2.14,N,
TUR,41.02024,28.557,319.48,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,297.58,1.99,N,
TUR,41.63064,27.68736,312.18,0.38,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,296.77,0.78,N,
TUR,41.79732,26.70118,307.6,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.59,0.88,N,
TUR,41.94135,26.57542,317.38,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,291.92,13.12,N,
TUR,41.94204,26.57071,336.68,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,293.61,13.12,N,
TUR,41.94467,26.57633,325.52,0.39,0.36,2025-07-27,7.0,N,VIIRS,n,2.0NRT,305.25,13.12,N,
TUR,36.32979,36.56815,337.04,0.38,0.59,2025-07-27,947.0,N,VIIRS,l,2.0NRT,307.05,3.82,D,
TUR,37.36098,36.63148,350.67,0.36,0.57,2025-07-27,947.0,N,VIIRS,n,2.0NRT,301.96,15.27,D,
TUR,37.36203,36.63553,367.0,0.36,0.57,2025-07-27,947.0,N,VIIRS,h,2.0NRT,316.99,42.23,D,
TUR,37.36584,37.14738,354.91,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,313.96,14.64,D,
TUR,37.36681,37.15117,367.0,0.33,0.56,2025-07-27,947.0,N,VIIRS,h,2.0NRT,318.36,21.95,D,
TUR,37.74021,36.82394,367.0,0.34,0.56,2025-07-27,947.0,N,VIIRS,h,2.0NRT,308.66,3.01,D,
TUR,37.74537,36.8226,351.17,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,309.06,3.48,D,
TUR,37.74841,36.81296,337.9,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,306.7,1.73,D,
TUR,37.74953,36.81734,339.47,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,306.84,3.48,D,
TUR,37.75264,36.80796,340.47,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,308.59,3.83,D,
TUR,37.75368,36.81203,346.1,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,307.67,3.83,D,
TUR,37.77006,36.85461,344.43,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,310.18,2.86,D,
TUR,37.77519,36.85317,351.56,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,311.41,4.95,D,
TUR,37.77613,36.85688,338.64,0.34,0.56,2025-07-27,947.0,N,VIIRS,l,2.0NRT,311.23,4.95,D,
TUR,37.78123,36.85534,343.87,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,312.1,4.95,D,
TUR,37.78224,36.8593,335.75,0.34,0.56,2025-07-27,947.0,N,VIIRS,l,2.0NRT,308.9,5.66,D,
TUR,37.78672,36.83376,335.85,0.34,0.56,2025-07-27,947.0,N,VIIRS,l,2.0NRT,307.85,5.27,D,
TUR,37.78996,36.84649,342.94,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,309.42,8.56,D,
TUR,37.79082,36.84991,339.5,0.34,0.56,2025-07-27,947.0,N,VIIRS,n,2.0NRT,308.11,5.5,D,
TUR,37.79169,36.85333,335.19,0.34,0.56,2025-07-27,947.0,N,VIIRS,l,2.0NRT,307.09,5.5,D,
TUR,38.01301,39.01616,347.76,0.52,0.5,2025-07-27,947.0,N,VIIRS,l,2.0NRT,319.84,19.92,D,
TUR,38.01384,39.01987,343.54,0.52,0.5,2025-07-27,947.0,N,VIIRS,l,2.0NRT,318.03,9.43,D,
TUR,38.01557,39.00673,341.05,0.52,0.5,2025-07-27,947.0,N,VIIRS,l,2.0NRT,315.71,11.86,D,
TUR,38.01701,39.01283,349.55,0.52,0.5,2025-07-27,947.0,N,VIIRS,n,2.0NRT,319.45,11.86,D,
TUR,38.01839,39.01864,349.28,0.52,0.5,2025-07-27,947.0,N,VIIRS,n,2.0NRT,316.09,9.43,D,
TUR,39.73261,29.05587,352.92,0.73,0.76,2025-07-27,949.0,N,VIIRS,n,2.0NRT,311.61,11.54,D,
TUR,40.26899,29.24673,338.7,0.68,0.74,2025-07-27,949.0,N,VIIRS,n,2.0NRT,307.5,24.64,D,
TUR,40.27128,29.25365,367.0,0.68,0.74,2025-07-27,949.0,N,VIIRS,h,2.0NRT,313.71,24.64,D,
TUR,40.28053,29.25867,345.9,0.68,0.74,2025-07-27,949.0,N,VIIRS,n,2.0NRT,309.62,25.97,D,
TUR,40.28312,29.26654,367.0,0.68,0.74,2025-07-27,949.0,N,VIIRS,h,2.0NRT,308.94,25.97,D,
TUR,40.42114,29.84762,337.92,0.63,0.72,2025-07-27,949.0,N,VIIRS,n,2.0NRT,308.32,4.98,D,
TUR,40.42392,29.84706,338.65,0.63,0.72,2025-07-27,949.0,N,VIIRS,n,2.0NRT,308.83,7.24,D,
TUR,40.86919,35.47063,350.1,0.33,0.55,2025-07-27,949.0,N,VIIRS,n,2.0NRT,306.83,5.7,D,
TUR,41.09233,31.81777,332.1,0.49,0.65,2025-07-27,949.0,N,VIIRS,l,2.0NRT,307.02,3.21,D,
TUR,41.10048,32.74424,332.35,0.44,0.63,2025-07-27,949.0,N,VIIRS,l,2.0NRT,306.21,3.67,D,
TUR,41.10208,32.74971,335.69,0.44,0.63,2025-07-27,949.0,N,VIIRS,n,2.0NRT,306.54,3.67,D,
TUR,41.1122,32.69814,347.41,0.44,0.63,2025-07-27,949.0,N,VIIRS,n,2.0NRT,305.43,2.76,D,
TUR,41.24246,36.46581,334.18,0.58,0.52,2025-07-27,949.0,N,VIIRS,n,2.0NRT,304.72,2.69,D,
TUR,36.33194,36.56481,332.44,0.49,0.65,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,302.35,5.59,D,
TUR,37.33142,33.09776,367.0,0.32,0.55,2025-07-27,1128.0,N,VIIRS,h,2.0NRT,311.75,20.57,D,
TUR,37.33335,33.09444,352.3,0.32,0.55,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,308.99,11.56,D,
TUR,37.3336,33.09806,367.0,0.32,0.55,2025-07-27,1128.0,N,VIIRS,h,2.0NRT,305.9,11.56,D,
TUR,37.58007,38.00729,338.23,0.6,0.71,2025-07-27,1128.0,N,VIIRS,l,2.0NRT,308.96,6.67,D,
TUR,37.58253,38.00848,342.47,0.6,0.71,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,310.23,11.49,D,
TUR,37.74347,36.82009,343.08,0.52,0.67,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,303.37,12.13,D,
TUR,37.74736,36.81757,351.86,0.52,0.67,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,305.29,13.8,D,
TUR,37.74945,36.81289,343.67,0.52,0.67,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,305.27,11.24,D,
TUR,37.74965,36.81826,345.58,0.52,0.67,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,305.3,16.58,D,
TUR,37.75336,36.80984,346.25,0.52,0.67,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,305.59,19.58,D,
TUR,37.75541,36.80542,352.77,0.52,0.67,2025-07-27,1128.0,N,VIIRS,n,2.0NRT,305.84,11.24,D,
TUR,38.40821,27.19424,341.79,0.5,0.41,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,316.47,6.56,D,
TUR,38.40849,27.19655,341.64,0.5,0.41,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,316.46,6.97,D,
TUR,39.36434,34.20135,353.43,0.39,0.59,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,312.61,7.34,D,
TUR,39.36959,34.19612,356.01,0.39,0.59,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,312.59,16.22,D,
TUR,39.36983,34.20073,367.0,0.39,0.59,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,316.44,16.22,D,
TUR,39.37008,34.20546,338.93,0.39,0.59,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,313.04,13.65,D,
TUR,39.7291,29.05243,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,325.67,5.61,D,
TUR,39.72997,29.06177,349.93,0.42,0.45,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,319.14,6.48,D,
TUR,39.73372,29.05652,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,333.32,56.71,D,
TUR,39.73415,29.06117,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,358.89,56.71,D,
TUR,39.7346,29.06597,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,361.2,239.76,D,
TUR,39.73507,29.07095,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,359.65,239.76,D,
TUR,39.73556,29.07616,353.81,0.42,0.45,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,312.54,153.21,D,
TUR,39.7379,29.05594,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,342.75,56.71,D,
TUR,39.73834,29.06059,351.02,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,348.1,56.71,D,
TUR,39.73878,29.06534,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,372.0,239.76,D,
TUR,39.73923,29.07015,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,378.29,239.76,D,
TUR,39.73972,29.07535,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,359.64,153.21,D,
TUR,39.74022,29.08065,351.55,0.42,0.45,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,307.49,153.21,D,
TUR,39.74253,29.06006,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,345.35,115.51,D,
TUR,39.74298,29.06483,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,h,2.0NRT,348.25,273.27,D,
TUR,39.74343,29.06965,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,382.35,273.27,D,
TUR,39.7439,29.07465,367.0,0.42,0.45,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,382.35,368.51,D,
TUR,39.74439,29.07989,354.48,0.42,0.45,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,311.76,368.51,D,
TUR,39.74763,29.0692,348.5,0.42,0.45,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,313.74,273.27,D,
TUR,39.7481,29.07423,344.47,0.42,0.45,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,310.62,368.51,D,
TUR,40.26427,29.27394,346.3,0.43,0.46,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,312.12,11.68,D,
TUR,40.26474,29.27921,342.07,0.43,0.46,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,309.43,10.12,D,
TUR,40.26567,29.24138,340.25,0.43,0.46,2025-07-27,1130.0,N,VIIRS,l,2.0NRT,312.22,5.84,D,
TUR,40.26613,29.2466,351.93,0.43,0.46,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,310.43,7.84,D,
TUR,40.26663,29.25215,340.08,0.43,0.46,2025-07-27,1130.0,N,VIIRS,n,2.0NRT,308.52,7.84,D,
